battle,battleLabel,year,location,locationLabel,locationCoordinates,country,countryLabel
http://www.wikidata.org/entity/Q2600516,Kiev Offensive,1920,http://www.wikidata.org/entity/Q212,Ukraine,Point(30.5167 50.45),http://www.wikidata.org/entity/Q212,Ukraine
http://www.wikidata.org/entity/Q4808216,Battle of Oltu,1920,http://www.wikidata.org/entity/Q915429,Oltu,,http://www.wikidata.org/entity/Q43,Turkey
http://www.wikidata.org/entity/Q3381753,Siege of Perekop,1920,http://www.wikidata.org/entity/Q213214,Isthmus of Perekop,Point(33.672222222 46.149444444),http://www.wikidata.org/entity/Q212,Ukraine
http://www.wikidata.org/entity/Q4205758,Q4205758,1920,http://www.wikidata.org/entity/Q184,Belarus,,http://www.wikidata.org/entity/Q184,Belarus
http://www.wikidata.org/entity/Q4271054,Battle of Lwów,1920,http://www.wikidata.org/entity/Q36036,Lviv,,http://www.wikidata.org/entity/Q212,Ukraine
http://www.wikidata.org/entity/Q16839041,Battle of Hamdh,1920,http://www.wikidata.org/entity/Q12232650,Qaryat al-Ulya,,http://www.wikidata.org/entity/Q851,Saudi Arabia
http://www.wikidata.org/entity/Q994316,Battle of Maysalun,1920,http://www.wikidata.org/entity/Q1969117,Maysalun,Point(36.06472222 33.59555556),http://www.wikidata.org/entity/Q858,Syria
http://www.wikidata.org/entity/Q9792735,Q9792735,1920,http://www.wikidata.org/entity/Q1885543,Pružany District,,http://www.wikidata.org/entity/Q184,Belarus
http://www.wikidata.org/entity/Q4087376,Battle of Zadwórze,1920,http://www.wikidata.org/entity/Q4183880,Zadviria,Point(24.435556 49.888889),http://www.wikidata.org/entity/Q212,Ukraine
http://www.wikidata.org/entity/Q4870944,Battle of Dytiatyn,1920,http://www.wikidata.org/entity/Q4162469,Ditiatin,Point(24.8778 49.241),http://www.wikidata.org/entity/Q212,Ukraine
http://www.wikidata.org/entity/Q4870482,Battle of Białystok,1920,http://www.wikidata.org/entity/Q761,Białystok,,http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q4820069,Battle of Sarikamish,1920,http://www.wikidata.org/entity/Q844542,Sarıkamış,,http://www.wikidata.org/entity/Q43,Turkey
http://www.wikidata.org/entity/Q4871302,Battle of Jahra,1920,http://www.wikidata.org/entity/Q1077024,Al Jahra,,http://www.wikidata.org/entity/Q817,Kuwait
http://www.wikidata.org/entity/Q4810295,Battle of Kars,1920,http://www.wikidata.org/entity/Q127063,Kars,,http://www.wikidata.org/entity/Q43,Turkey
http://www.wikidata.org/entity/Q4870399,Battle of Ballinalee,1920,http://www.wikidata.org/entity/Q4076773,Ballinalee,,http://www.wikidata.org/entity/Q27,Ireland
http://www.wikidata.org/entity/Q4819977,Battle of Alexandropol,1920,http://www.wikidata.org/entity/Q199500,Gyumri,,http://www.wikidata.org/entity/Q399,Armenia
http://www.wikidata.org/entity/Q2888366,Crossbarry Ambush,1921,http://www.wikidata.org/entity/Q36647,Cork,,http://www.wikidata.org/entity/Q27,Ireland
http://www.wikidata.org/entity/Q1138460,Battle of Annual,1921,http://www.wikidata.org/entity/Q567355,Annual,Point(-3.58333333 35.12),http://www.wikidata.org/entity/Q1028,Morocco
http://www.wikidata.org/entity/Q4871705,Battle of Mecca,1924,http://www.wikidata.org/entity/Q5806,Mecca,,http://www.wikidata.org/entity/Q851,Saudi Arabia
http://www.wikidata.org/entity/Q17011705,Battle of al-Musayfirah,1925,http://www.wikidata.org/entity/Q12193148,Al-Musayfirah,Point(36.343333 32.626389),http://www.wikidata.org/entity/Q858,Syria
http://www.wikidata.org/entity/Q4438362,Battle of Ocotal,1927,http://www.wikidata.org/entity/Q1025830,Ocotal,Point(-86.48333333 13.63333333),http://www.wikidata.org/entity/Q811,Nicaragua
http://www.wikidata.org/entity/Q16950675,Battle of San Fernando,1927,http://www.wikidata.org/entity/Q1647665,"San Fernando, Nueva Segovia",,http://www.wikidata.org/entity/Q811,Nicaragua
http://www.wikidata.org/entity/Q4872530,Battle of Telpaneca,1927,http://www.wikidata.org/entity/Q2216981,Telpaneca,,http://www.wikidata.org/entity/Q811,Nicaragua
http://www.wikidata.org/entity/Q4871297,Battle of Jabal Shammar,1929,http://www.wikidata.org/entity/Q208154,Najd,,http://www.wikidata.org/entity/Q851,Saudi Arabia
http://www.wikidata.org/entity/Q4870627,Battle of Campo Jordán,1933,http://www.wikidata.org/entity/Q208347,Gran Chaco,,http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q4870627,Battle of Campo Jordán,1933,http://www.wikidata.org/entity/Q208347,Gran Chaco,,http://www.wikidata.org/entity/Q414,Argentina
http://www.wikidata.org/entity/Q4870627,Battle of Campo Jordán,1933,http://www.wikidata.org/entity/Q208347,Gran Chaco,,http://www.wikidata.org/entity/Q733,Paraguay
http://www.wikidata.org/entity/Q4870627,Battle of Campo Jordán,1933,http://www.wikidata.org/entity/Q208347,Gran Chaco,,http://www.wikidata.org/entity/Q750,Bolivia
http://www.wikidata.org/entity/Q2888261,Battle of Cañada Strongest,1934,http://www.wikidata.org/entity/Q208347,Gran Chaco,Point(-61.91805556 -22.17777778),http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q2888261,Battle of Cañada Strongest,1934,http://www.wikidata.org/entity/Q208347,Gran Chaco,Point(-61.91805556 -22.17777778),http://www.wikidata.org/entity/Q414,Argentina
http://www.wikidata.org/entity/Q2888261,Battle of Cañada Strongest,1934,http://www.wikidata.org/entity/Q208347,Gran Chaco,Point(-61.91805556 -22.17777778),http://www.wikidata.org/entity/Q733,Paraguay
http://www.wikidata.org/entity/Q2888261,Battle of Cañada Strongest,1934,http://www.wikidata.org/entity/Q208347,Gran Chaco,Point(-61.91805556 -22.17777778),http://www.wikidata.org/entity/Q750,Bolivia
http://www.wikidata.org/entity/Q3149889,Q3149889,1934,http://www.wikidata.org/entity/Q137555,Ogaden,,http://www.wikidata.org/entity/Q115,Ethiopia
http://www.wikidata.org/entity/Q27526249,Q27526249,1936,http://www.wikidata.org/entity/Q4637163,Schoterzijl,,http://www.wikidata.org/entity/Q55,Netherlands
http://www.wikidata.org/entity/Q2890824,Battle of Shire,1936,http://www.wikidata.org/entity/Q743859,Shire,,http://www.wikidata.org/entity/Q115,Ethiopia
http://www.wikidata.org/entity/Q1368278,Battle of Maychew,1936,http://www.wikidata.org/entity/Q3111786,Maychew,,http://www.wikidata.org/entity/Q115,Ethiopia
http://www.wikidata.org/entity/Q12127463,Battle of Nur Shams,1936,http://www.wikidata.org/entity/Q2701952,Anabta,,http://www.wikidata.org/entity/Q219060,State of Palestine
http://www.wikidata.org/entity/Q3813618,July 1936 military uprising in Barcelona,1936,http://www.wikidata.org/entity/Q1492,Barcelona,Point(2.171389 41.401944),http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q4871152,Battle of Guadarrama,1936,http://www.wikidata.org/entity/Q53711,Sierra de Guadarrama,Point(-3.58508 41.1574),http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q5166670,Convoy de la victoria,1936,http://www.wikidata.org/entity/Q4918,Mediterranean Sea,Point(-5.39916667 36.07805556),,
http://www.wikidata.org/entity/Q2890001,Battle of Sigüenza,1936,http://www.wikidata.org/entity/Q47475,Sigüenza,,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q3915495,Battle of Almendralejo,1936,http://www.wikidata.org/entity/Q490638,Almendralejo,,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q2060946,Battle of Mérida,1936,http://www.wikidata.org/entity/Q14323,Mérida,Point(-6.33333 38.9),http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q182530,Battle of Badajoz,1936,http://www.wikidata.org/entity/Q15679,Badajoz,Point(-6.96666667 38.86666667),http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q919922,Battle of Majorca,1936,http://www.wikidata.org/entity/Q8828,Majorca,,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q287389,Battle of Monte Pelado,1936,http://www.wikidata.org/entity/Q11967,Huesca,,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q2032592,Battle of Talavera de la Reina,1936,http://www.wikidata.org/entity/Q181359,Talavera de la Reina,Point(-4.832777777 39.958333333),http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q30693193,Battle of Beit Imrin,1936,http://www.wikidata.org/entity/Q4881450,Beit Imrin,,http://www.wikidata.org/entity/Q219060,State of Palestine
http://www.wikidata.org/entity/Q1678340,Battle of Cable Street,1936,http://www.wikidata.org/entity/Q5015658,Cable Street,Point(-0.05212 51.51085),http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q923995,Battle of Seseña,1936,http://www.wikidata.org/entity/Q927922,Seseña,,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q2890520,Battle of Ciudad Universitaria,1936,http://www.wikidata.org/entity/Q2807,Madrid,Point(-3.72611111 40.44388889),http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q2032683,Battle of Málaga,1937,http://www.wikidata.org/entity/Q8851,Malaga,Point(-4.41667 36.7167),http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q575510,Battle of Pochonbo,1937,http://www.wikidata.org/entity/Q196230,Pochon County,,http://www.wikidata.org/entity/Q423,North Korea
http://www.wikidata.org/entity/Q2060419,Battle of Brunete,1937,http://www.wikidata.org/entity/Q1647090,Brunete,Point(-3.98333 40.4),http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q1259700,Battle of Belchite,1937,http://www.wikidata.org/entity/Q815339,Belchite,Point(-0.75 41.3),http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q2571823,Battle of El Mazuco,1937,http://www.wikidata.org/entity/Q503094,Llanes,Point(-4.8525 43.38222222),http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q2312936,Battle of Cape Cherchell,1937,http://www.wikidata.org/entity/Q1617666,Cherchell,Point(2.20333333 36.90694444),http://www.wikidata.org/entity/Q262,Algeria
http://www.wikidata.org/entity/Q11498100,Yijiang Gate incident,1937,http://www.wikidata.org/entity/Q11077828,Yijiang Gate,,http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q1467456,Battle of Teruel,1937,http://www.wikidata.org/entity/Q14336,Teruel,Point(-1.1 40.35),http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q3087703,Battle of Łódź,1938,http://www.wikidata.org/entity/Q580,Łódź,,http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q1467456,Battle of Teruel,1938,http://www.wikidata.org/entity/Q14336,Teruel,Point(-1.1 40.35),http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q4885479,Bombing of Alicante,1938,http://www.wikidata.org/entity/Q11959,Alicante,Point(-0.48333333 38.35),http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q3022501,Bombing of Granollers,1938,http://www.wikidata.org/entity/Q15420,Granollers,Point(2.3 41.61666667),http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q6819231,Merida pocket,1938,http://www.wikidata.org/entity/Q2472448,La Serena,,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q2038907,Battle of Wuhan,1938,http://www.wikidata.org/entity/Q11746,Wuhan,Point(114.267 30.5667),http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q2981215,Battle of Petsamo,1939,http://www.wikidata.org/entity/Q1013438,Pechenga,Point(30.56666667 69.25),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q709333,Battle of Changsha,1939,http://www.wikidata.org/entity/Q174091,Changsha,Point(112.967 28.2),http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q3636512,Battle of Lwów,1939,http://www.wikidata.org/entity/Q36036,Lviv,Point(24.0315 49.841888888),http://www.wikidata.org/entity/Q212,Ukraine
http://www.wikidata.org/entity/Q24948781,Q24948781,1939,http://www.wikidata.org/entity/Q102350,Bytom,,http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q48779976,Battle of Durrës,1939,http://www.wikidata.org/entity/Q83285,Durrës,,http://www.wikidata.org/entity/Q222,Albania
http://www.wikidata.org/entity/Q8250658,Bombing of Xàtiva,1939,http://www.wikidata.org/entity/Q738013,Xàtiva,Point(-0.52446111 38.992225),http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q1848554,Battle of Czajánek's barracks,1939,http://www.wikidata.org/entity/Q48194,Frýdek-Místek,Point(18.34456111 49.67780556),http://www.wikidata.org/entity/Q213,Czech Republic
http://www.wikidata.org/entity/Q2888458,Battle of Durrës,1939,http://www.wikidata.org/entity/Q83285,Durrës,,http://www.wikidata.org/entity/Q222,Albania
http://www.wikidata.org/entity/Q709385,Battle of Nanchang,1939,http://www.wikidata.org/entity/Q171943,Nanchang,Point(115.8833 28.6833),http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q2890074,Battle of Suixian–Zaoyang,1939,http://www.wikidata.org/entity/Q71401,Suizhou,Point(112.751 32.1252),http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q2890569,Battle of Bielsa pocket,1939,http://www.wikidata.org/entity/Q55182,Huesca Province,Point(0.218333 42.633611),http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q564388,Defense of the Polish Post Office in Danzig,1939,http://www.wikidata.org/entity/Q564399,Polish Post Office in the Free City of Danzig,Point(18.65694444 54.355),http://www.wikidata.org/entity/Q216173,Free City of Danzig
http://www.wikidata.org/entity/Q2686857,Battle of Lasy Królewskie,1939,http://www.wikidata.org/entity/Q984222,"Janowo, Nidzica County",,http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q4366849,Battle of the Border,1939,http://www.wikidata.org/entity/Q36,Poland,,http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q754923,Battle of Chojnice,1939,http://www.wikidata.org/entity/Q740241,Chojnice,Point(17.5667 53.7),http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q4871764,Battle of Mokra,1939,http://www.wikidata.org/entity/Q769361,"Mokra, Silesian Voivodeship",Point(18.9167 50.9667),http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q13569936,Battle of the Danzig Bay,1939,http://www.wikidata.org/entity/Q104520,Pomerania,,http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q13569936,Battle of the Danzig Bay,1939,http://www.wikidata.org/entity/Q104520,Pomerania,,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q3180547,Battle of Tomaszów Mazowiecki,1939,http://www.wikidata.org/entity/Q157994,Tomaszów Mazowiecki,Point(20.0167 51.5333),http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q4872749,Battle of Wola Cyrusowa,1939,http://www.wikidata.org/entity/Q8029410,Wola Cyrusowa,Point(19.7667 51.8833),http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q4872757,Battle of Wólka Węglowa,1939,http://www.wikidata.org/entity/Q9381252,Wólka Węglowa,Point(20.8839 52.2959),http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q27767300,Q27767300,1939,http://www.wikidata.org/entity/Q1020330,Kamianka-Buzka,,http://www.wikidata.org/entity/Q212,Ukraine
http://www.wikidata.org/entity/Q4871491,Battle of Krasnobród,1939,http://www.wikidata.org/entity/Q999623,Krasnobród,Point(23.2181 50.5447),http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q9173033,Battle of Husynne,1939,http://www.wikidata.org/entity/Q5950094,"Husynne, Hrubieszów County",Point(23.976389 50.834722),http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q1809645,Battle of Szack,1939,http://www.wikidata.org/entity/Q2638835,Shatsk,Point(23.9297 51.4878),http://www.wikidata.org/entity/Q212,Ukraine
http://www.wikidata.org/entity/Q617922,Battle of Wytyczno,1939,http://www.wikidata.org/entity/Q8040693,Wytyczno,Point(23.2667 51.4333),http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q641183,Battle of Kock,1939,http://www.wikidata.org/entity/Q991819,Kock,Point(22.4333 51.6333),http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q639989,Battle of Tolvajärvi,1939,http://www.wikidata.org/entity/Q4356845,Lake Tolvayarvi,Point(31.488455 62.287976),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q18657971,Battle of West Suiyuan,1940,http://www.wikidata.org/entity/Q1151036,Suiyuan Province,Point(111.652 40.8106),http://www.wikidata.org/entity/Q13426199,Republic of China (1912–1949)
http://www.wikidata.org/entity/Q177283,Altmark Incident,1940,http://www.wikidata.org/entity/Q2297832,Jøssingfjord,Point(6.336388888 58.316944444),http://www.wikidata.org/entity/Q20,Norway
http://www.wikidata.org/entity/Q55700716,Q55700716,1940,http://www.wikidata.org/entity/Q17775863,Q17775863,,http://www.wikidata.org/entity/Q20,Norway
http://www.wikidata.org/entity/Q567787,Battle of Drøbak Sound,1940,http://www.wikidata.org/entity/Q11159210,Drøbak Sound,Point(10.5927 59.7009),http://www.wikidata.org/entity/Q20,Norway
http://www.wikidata.org/entity/Q1061048,Battle of Midtskogen,1940,http://www.wikidata.org/entity/Q31235481,Midtskogen,Point(11.4681 60.8767),http://www.wikidata.org/entity/Q20,Norway
http://www.wikidata.org/entity/Q1891631,Battle for The Hague,1940,http://www.wikidata.org/entity/Q36600,The Hague,Point(4.32 52.08),http://www.wikidata.org/entity/Q55,Netherlands
http://www.wikidata.org/entity/Q1891631,Battle for The Hague,1940,http://www.wikidata.org/entity/Q36600,The Hague,Point(4.316667 52.083333),http://www.wikidata.org/entity/Q55,Netherlands
http://www.wikidata.org/entity/Q716750,Battle of Maastricht,1940,http://www.wikidata.org/entity/Q1309,Maastricht,Point(5.6833 50.85),http://www.wikidata.org/entity/Q55,Netherlands
http://www.wikidata.org/entity/Q269207,Battle of Sedan,1940,http://www.wikidata.org/entity/Q184371,Sedan,Point(4.9425 49.7025),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2889059,Q2889059,1940,http://www.wikidata.org/entity/Q1092897,La Horgne,Point(4.671111111 49.627777777),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q1527360,Battle of Leuven,1940,http://www.wikidata.org/entity/Q118958,Leuven,,http://www.wikidata.org/entity/Q31,Belgium
http://www.wikidata.org/entity/Q2889367,Battle of Montcornet,1940,http://www.wikidata.org/entity/Q872207,Montcornet,Point(4.018056 49.696389),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q696839,Battle of Arras,1940,http://www.wikidata.org/entity/Q131329,Arras,Point(2.7 50.25),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2890071,Battle of Stonne,1940,http://www.wikidata.org/entity/Q597064,Stonne,Point(4.9272 49.5508),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2237269,Battle of Abbeville,1940,http://www.wikidata.org/entity/Q28520,Abbeville,Point(1.835833 50.105833),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q548775,Q548775,1940,http://www.wikidata.org/entity/Q41604,Amiens,,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2889636,Q2889636,1940,http://www.wikidata.org/entity/Q180083,Menton,,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q503347,Attack on Mers-el-Kébir,1940,http://www.wikidata.org/entity/Q31085,Mers El Kébir,Point(-0.688888888 35.719494444),http://www.wikidata.org/entity/Q262,Algeria
http://www.wikidata.org/entity/Q635150,Battle of Calabria,1940,http://www.wikidata.org/entity/Q1458,Calabria,Point(17.333333333 37.666666666),http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q2057725,Adlertag,1940,http://www.wikidata.org/entity/Q21,England,Point(13.4773 51.1654),http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q4870555,Battle of Britain Day,1940,http://www.wikidata.org/entity/Q84,London,,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q4871136,Battle of Graveney Marsh,1940,http://www.wikidata.org/entity/Q23298,Kent,Point(0.9589 51.3439),http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q162284,Battle of Kiev (1941),1941,http://www.wikidata.org/entity/Q1899,Kyiv,Point(30.5164 50.4536),http://www.wikidata.org/entity/Q212,Ukraine
http://www.wikidata.org/entity/Q162357,Battle of Smolensk,1941,http://www.wikidata.org/entity/Q2337,Smolensk,Point(32.045278 54.782778),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q169436,Battle of Rostov,1941,http://www.wikidata.org/entity/Q908,Rostov-on-Don,,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q472100,Bombing of Belgrade in World War II,1941,http://www.wikidata.org/entity/Q3711,Belgrade,Point(20.466667 44.816667),http://www.wikidata.org/entity/Q403,Serbia
http://www.wikidata.org/entity/Q704248,Battle of Thermopylae,1941,http://www.wikidata.org/entity/Q194450,Thermopylae,,http://www.wikidata.org/entity/Q41,Greece
http://www.wikidata.org/entity/Q15918532,"Action at Mechili, 24 January 1941",1941,http://www.wikidata.org/entity/Q4119373,Mechili,Point(22.266667 32.183333),http://www.wikidata.org/entity/Q1016,Libya
http://www.wikidata.org/entity/Q5137071,Clydebank Blitz,1941,http://www.wikidata.org/entity/Q996502,Clydebank,Point(-4.4006 55.8997),http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q4872118,Battle of Ptolemaida,1941,http://www.wikidata.org/entity/Q573182,Ptolemaida,,http://www.wikidata.org/entity/Q41,Greece
http://www.wikidata.org/entity/Q4872531,Battle of Tempe Gorge,1941,http://www.wikidata.org/entity/Q258540,Vale of Tempe,Point(22.5661 39.8769),http://www.wikidata.org/entity/Q41,Greece
http://www.wikidata.org/entity/Q4871210,Battle of Heraklion,1941,http://www.wikidata.org/entity/Q182299,Chania,,http://www.wikidata.org/entity/Q41,Greece
http://www.wikidata.org/entity/Q939409,Battle of the Litani River,1941,http://www.wikidata.org/entity/Q130842,Greater Lebanon,,,
http://www.wikidata.org/entity/Q4871328,Battle of Jezzine,1941,http://www.wikidata.org/entity/Q25910,Jezzine,Point(35.35 33.32),http://www.wikidata.org/entity/Q822,Lebanon
http://www.wikidata.org/entity/Q1035922,Kassa attack,1941,http://www.wikidata.org/entity/Q25409,Košice,,http://www.wikidata.org/entity/Q214,Slovakia
http://www.wikidata.org/entity/Q4870445,Battle of Beirut,1941,http://www.wikidata.org/entity/Q3820,Beirut,,http://www.wikidata.org/entity/Q822,Lebanon
http://www.wikidata.org/entity/Q18693650,Battle of Morgonlandet,1941,http://www.wikidata.org/entity/Q10589093,Morgonlandet,,http://www.wikidata.org/entity/Q33,Finland
http://www.wikidata.org/entity/Q4352802,Battle of Bengtskär,1941,http://www.wikidata.org/entity/Q817249,Bengtskär,,http://www.wikidata.org/entity/Q33,Finland
http://www.wikidata.org/entity/Q18693666,Battle of Porlampi,1941,http://www.wikidata.org/entity/Q7677,Vyborgsky District,,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q1563435,Battle of Loznica,1941,http://www.wikidata.org/entity/Q648489,Loznica,,http://www.wikidata.org/entity/Q403,Serbia
http://www.wikidata.org/entity/Q1759660,Battle of Changsha,1941,http://www.wikidata.org/entity/Q174091,Changsha,Point(112.967 28.2),http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q700569,Sinking of Prince of Wales and Repulse,1941,http://www.wikidata.org/entity/Q37660,South China Sea,Point(104.43333333 3.56666667),http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q700569,Sinking of Prince of Wales and Repulse,1941,http://www.wikidata.org/entity/Q37660,South China Sea,Point(104.43333333 3.56666667),http://www.wikidata.org/entity/Q424,Cambodia
http://www.wikidata.org/entity/Q700569,Sinking of Prince of Wales and Repulse,1941,http://www.wikidata.org/entity/Q37660,South China Sea,Point(104.43333333 3.56666667),http://www.wikidata.org/entity/Q833,Malaysia
http://www.wikidata.org/entity/Q700569,Sinking of Prince of Wales and Repulse,1941,http://www.wikidata.org/entity/Q37660,South China Sea,Point(104.43333333 3.56666667),http://www.wikidata.org/entity/Q865,Taiwan
http://www.wikidata.org/entity/Q700569,Sinking of Prince of Wales and Repulse,1941,http://www.wikidata.org/entity/Q37660,South China Sea,Point(104.43333333 3.56666667),http://www.wikidata.org/entity/Q881,Vietnam
http://www.wikidata.org/entity/Q700569,Sinking of Prince of Wales and Repulse,1941,http://www.wikidata.org/entity/Q37660,South China Sea,Point(104.43333333 3.56666667),http://www.wikidata.org/entity/Q921,Brunei
http://www.wikidata.org/entity/Q700569,Sinking of Prince of Wales and Repulse,1941,http://www.wikidata.org/entity/Q37660,South China Sea,Point(104.43333333 3.56666667),http://www.wikidata.org/entity/Q928,Philippines
http://www.wikidata.org/entity/Q1362319,First Battle of Sirte,1941,http://www.wikidata.org/entity/Q187274,Gulf of Sidra,Point(17.95138889 34.13444444),http://www.wikidata.org/entity/Q1016,Libya
http://www.wikidata.org/entity/Q301300,Battle of Java,1942,http://www.wikidata.org/entity/Q3757,Java,,http://www.wikidata.org/entity/Q252,Indonesia
http://www.wikidata.org/entity/Q1572785,Battle of Rabaul,1942,http://www.wikidata.org/entity/Q218768,Rabaul,,http://www.wikidata.org/entity/Q691,Papua New Guinea
http://www.wikidata.org/entity/Q2165376,Battle of Tarakan,1942,http://www.wikidata.org/entity/Q137796,Tarakan Island,Point(117.56666667 3.35),http://www.wikidata.org/entity/Q252,Indonesia
http://www.wikidata.org/entity/Q695943,Battle of Voronezh,1942,http://www.wikidata.org/entity/Q3426,Voronezh,,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4871496,Battle of Kuala Lumpur,1942,http://www.wikidata.org/entity/Q1865,Kuala Lumpur,,http://www.wikidata.org/entity/Q833,Malaysia
http://www.wikidata.org/entity/Q709303,Battle of Changsha,1942,http://www.wikidata.org/entity/Q174091,Changsha,Point(112.967 28.2),http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q543312,Marshalls–Gilberts raids,1942,http://www.wikidata.org/entity/Q709,Marshall Islands,Point(170.0 10.0),http://www.wikidata.org/entity/Q709,Marshall Islands
http://www.wikidata.org/entity/Q543312,Marshalls–Gilberts raids,1942,http://www.wikidata.org/entity/Q271876,Gilbert Islands,Point(170.0 10.0),http://www.wikidata.org/entity/Q710,Kiribati
http://www.wikidata.org/entity/Q696557,Bombing of Darwin,1942,http://www.wikidata.org/entity/Q11568,Darwin,Point(130.83333 -12.45),http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q1066650,Battle of Los Angeles,1942,http://www.wikidata.org/entity/Q65,Los Angeles,,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q691273,Battle of Toungoo,1942,http://www.wikidata.org/entity/Q1193412,Taungoo,Point(96.4333 18.9333),http://www.wikidata.org/entity/Q836,Myanmar
